"IdConglomerado","X_C3","Y_C3","NoIndividuo_C3","DiametroNormal_C3","AlturaTotal_C3","AreaBasal_C3","NombreComun_C3","Familia_APG_C3","Genero_APG_C3","Especie_APG_C3","Clave_ESP","N_Cientifico"
62739,-88.895361,18.535139,46,11.4,7.4,0.010207,"BOOB","Polygonaceae","Coccoloba","cozumelensis","Coccoz","Coccoloba cozumelensis"
62739,-88.895361,18.535139,52,11.6,8.2,0.010568,"KANAZIN","Fabaceae","Lonchocarpus","rugosus","Lonrug","Lonchocarpus rugosus"
62739,-88.895361,18.535139,60,10.3,8.1,0.008332,"TAKINCHE","Fabaceae","Caesalpinia","gaumeri","Caegau","Caesalpinia gaumeri"
62739,-88.895361,18.535139,65,13.4,8.1,0.014103,"CHECHEM","Anacardiaceae","Metopium","brownei","Metbro","Metopium brownei"
62739,-88.895361,18.535139,71,8.2,6.7,0.005281,"BOOB","Polygonaceae","Coccoloba","spicata","Cocspi","Coccoloba spicata"
62234,-88.792333,18.616861,10,9.3,9.1,0.006793,"Croton","Euphorbiaceae","Croton","arboreus","Croarb","Croton arboreus"
62234,-88.792333,18.616861,17,9.1,9.3,0.006504,"Yanix","Lamiaceae","Vitex","gaumeri","Vitgau","Vitex gaumeri"
62234,-88.792333,18.616861,27,10.5,8.4,0.008659,"Akitz","Apocynaceae","Cascabela","gaumeri","Casgau","Cascabela gaumeri"
62234,-88.792333,18.616861,37,8,7.4,0.005027,"Dzizilche","Polygonaceae","Gymnopodium","floribundum","Gymflo","Gymnopodium floribundum"
61720,-89.020083,18.727639,25,15.8,6.6,0.019607,"sakchechem","Apocynaceae","Cameraria","latifolia","Camlat","Cameraria latifolia"
60460,-88.240611,18.886083,10,10.9,7.7,0.009331,"Jobo","Anacardiaceae","Spondias","mombin","Spomom","Spondias mombin"
61225,-88.253694,18.750333,4,35.5,1.2,0.09898,"jabin","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
61225,-88.253694,18.750333,16,24.5,13.3,0.047144,"tzalam","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
61225,-88.253694,18.750333,21,13.5,12,0.014314,"kitanche","Fabaceae","Caesalpinia","gaumeri","Caegau","Caesalpinia gaumeri"
61225,-88.253694,18.750333,2,13,10.3,0.013273,"kanazin","Fabaceae","Lonchocarpus","rugosus","Lonrug","Lonchocarpus rugosus"
61225,-88.253694,18.750333,26,10,10.1,0.007854,"silil","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
61225,-88.253694,18.750333,28,15.3,11.6,0.018385,"kitanche","Fabaceae","Caesalpinia","gaumeri","Caegau","Caesalpinia gaumeri"
61225,-88.253694,18.750333,10,9.8,10.1,0.007543,"silil","Ebenaceae","Diospyros","tetrasperma","Diotet","Diospyros tetrasperma"
61225,-88.253694,18.750333,28,16.5,12.6,0.021383,"kanazin","Fabaceae","Lonchocarpus","rugosus","Lonrug","Lonchocarpus rugosus"
61225,-88.253694,18.750333,35,11.2,9.9,0.009852,"silil","Ebenaceae","Diospyros","tetrasperma","Diotet","Diospyros tetrasperma"
61225,-88.253694,18.750333,41,9.5,9.2,0.007088,"silil","Ebenaceae","Diospyros","tetrasperma","Diotet","Diospyros tetrasperma"
61225,-88.253694,18.750333,43,9.1,8.6,0.006504,"perezcutz","Euphorbiaceae","Croton","reflexifolius","Croref","Croton reflexifolius"
61225,-88.253694,18.750333,47,22.5,12.9,0.039761,"tzalam","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
61225,-88.253694,18.750333,48,12.1,11.9,0.011499,"xuul","Fabaceae","Lonchocarpus","guatemalensis","Longua","Lonchocarpus guatemalensis"
61225,-88.253694,18.750333,17,11.4,11.9,0.010207,"xuul","Fabaceae","Lonchocarpus","guatemalensis","Longua","Lonchocarpus guatemalensis"
61225,-88.253694,18.750333,43,19.9,12.5,0.031103,"takinche","Primulaceae","Ardisia","escallonioides","Ardesc","Ardisia escallonioides"
61225,-88.253694,18.750333,43,9.1,7.9,0.006504,"sabinche","Rubiaceae","Exostema","caribaeum","Exocar","Exostema caribaeum"
61225,-88.253694,18.750333,8,7.8,9.1,0.004778,"xuul","Fabaceae","Lonchocarpus","guatemalensis","Longua","Lonchocarpus guatemalensis"
59943,-88.657861,19.01425,28,16,12.8,0.020106,"Jabin","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
59943,-88.657861,19.01425,29,14.6,9.9,0.016742,"Chaca","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
59943,-88.657861,19.01425,44,9.4,9.5,0.00694,"Yaaxnic","Lamiaceae","Vitex","gaumeri","Vitgau","Vitex gaumeri"
59943,-88.657861,19.01425,52,13.7,9.8,0.014741,"Yaaxnic","Lamiaceae","Vitex","gaumeri","Vitgau","Vitex gaumeri"
59943,-88.657861,19.01425,20,7.6,9.5,0.004536,"Kanazin","Fabaceae","Lonchocarpus","rugosus","Lonrug","Lonchocarpus rugosus"
59943,-88.657861,19.01425,37,9.8,9.2,0.007543,"Tastap","Rubiaceae","Guettarda","combsii","Guecom","Guettarda combsii"
59943,-88.657861,19.01425,42,13.7,12.5,0.014741,"Yaaxnic","Lamiaceae","Vitex","gaumeri","Vitgau","Vitex gaumeri"
59943,-88.657861,19.01425,48,10,12.4,0.007854,"Kanazin","Fabaceae","Lonchocarpus","rugosus","Lonrug","Lonchocarpus rugosus"
59943,-88.657861,19.01425,12,28.3,10,0.062902,"Chaca","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
59943,-88.657861,19.01425,21,8.2,8.1,0.005281,"Kisyuc","Myrtaceae","Eugenia","axillaris","Eugaxi","Eugenia axillaris"
59943,-88.657861,19.01425,26,9.5,9.1,0.007088,"Laurelillo","Lauraceae","Nectandra","salicifolia","Necsal","Nectandra salicifolia"
59943,-88.657861,19.01425,27,12.5,10,0.012272,"Kaniste","Sapotaceae","Pouteria","campechiana","Poucam","Pouteria campechiana"
59943,-88.657861,19.01425,5,9.3,9.8,0.006793,"Perescut","Euphorbiaceae","Croton","reflexifolius","Croref","Croton reflexifolius"
63498,-88.814139,18.391528,38,55,15.1,0.237584,"Chechem","Anacardiaceae","Metopium","brownei","Metbro","Metopium brownei"
63498,-88.814139,18.391528,43,35.3,13.3,0.097868,"Chechem","Anacardiaceae","Metopium","brownei","Metbro","Metopium brownei"
63498,-88.814139,18.391528,4,9.8,8.2,0.007543,"Subinche","Fabaceae","Platymiscium","yucatanum","Playuc","Platymiscium yucatanum"
63498,-88.814139,18.391528,46,9.1,13.1,0.006504,"Ramon","Moraceae","Brosimum","alicastrum","Broali","Brosimum alicastrum"
63498,-88.814139,18.391528,55,11.5,11.3,0.010387,"Negrito","Simaroubaceae","Simarouba","amara","Simama","Simarouba amara"
63498,-88.814139,18.391528,13,23.8,12.3,0.044488,"Ubero","Polygonaceae","Coccoloba","spicata","Cocspi","Coccoloba spicata"
63498,-88.814139,18.391528,29,54.7,13.6,0.234999,"Yaxnic","Lamiaceae","Vitex","gaumeri","Vitgau","Vitex gaumeri"
63498,-88.814139,18.391528,31,7.9,8.3,0.004902,"Ubero","Polygonaceae","Coccoloba","spicata","Cocspi","Coccoloba spicata"
63498,-88.814139,18.391528,26,33.5,15.3,0.088142,"Sacchaka","Araliaceae","Dendropanax","arboreus","Denarb","Dendropanax arboreus"
63498,-88.814139,18.391528,39,20.5,14.1,0.033006,"Sacchaka","Araliaceae","Dendropanax","arboreus","Denarb","Dendropanax arboreus"
63498,-88.814139,18.391528,8,9.3,9.8,0.006793,"Ramon","Moraceae","Brosimum","alicastrum","Broali","Brosimum alicastrum"
63502,-88.625361,18.374861,10,8.9,6.1,0.006221,"cedro","Meliaceae","Cedrela","odorata","Cedodo","Cedrela odorata"
63502,-88.625361,18.374861,18,10.1,3.6,0.008012,"ciricote","Cordiaceae","Cordia","dodecandra","Cordod","Cordia dodecandra"
63502,-88.625361,18.374861,21,12.3,6.3,0.011882,"cedro","Meliaceae","Cedrela","odorata","Cedodo","Cedrela odorata"
63502,-88.625361,18.374861,22,8.5,4.9,0.005675,"cedro","Meliaceae","Cedrela","odorata","Cedodo","Cedrela odorata"
63502,-88.625361,18.374861,13,11.4,9.2,0.010207,"uvero","Polygonaceae","Coccoloba","spicata","Cocspi","Coccoloba spicata"
63502,-88.625361,18.374861,21,9.2,8.3,0.006648,"popiste","Rubiaceae","Guettarda","combsii","Guecom","Guettarda combsii"
63502,-88.625361,18.374861,20,10.3,7.8,0.008332,"ciricote","Cordiaceae","Cordia","dodecandra","Cordod","Cordia dodecandra"
63502,-88.625361,18.374861,23,11.6,10.6,0.010568,"caoba","Meliaceae","Swietenia","humilis","Swihum","Swietenia humilis"
63502,-88.625361,18.374861,18,10.1,5.4,0.008012,"cedro","Meliaceae","Cedrela","odorata","Cedodo","Cedrela odorata"
63502,-88.625361,18.374861,3,13.7,7.2,0.014741,"cedro","Meliaceae","Cedrela","odorata","Cedodo","Cedrela odorata"
63502,-88.625361,18.374861,4,10.6,7.4,0.008825,"ciricote","Cordiaceae","Cordia","dodecandra","Cordod","Cordia dodecandra"
63502,-88.625361,18.374861,8,8.3,7.1,0.005411,"ciricote","Cordiaceae","Cordia","dodecandra","Cordod","Cordia dodecandra"
61720,-89.020083,18.727639,23,12.1,7.8,0.011499,"sakchachem","Apocynaceae","Cameraria","latifolia","Camlat","Cameraria latifolia"
61720,-89.020083,18.727639,25,13.6,7,0.014527,"sakchechem","Apocynaceae","Cameraria","latifolia","Camlat","Cameraria latifolia"
61720,-89.020083,18.727639,74,9.7,6.2,0.00739,"SAKCHECHEN","Apocynaceae","Cameraria","latifolia","Camlat","Cameraria latifolia"
61720,-89.020083,18.727639,78,10.5,7.9,0.008659,"ZAPOTE","Sapotaceae","Manilkara","zapota","Manzap","Manilkara zapota"
61720,-89.020083,18.727639,12,12.7,7.4,0.012668,"palo tinto","Fabaceae","Haematoxylum","campechianum","Haecam","Haematoxylum campechianum"
61720,-89.020083,18.727639,19,10.3,6.6,0.008332,"palo tinto","Fabaceae","Haematoxylum","campechianum","Haecam","Haematoxylum campechianum"
61720,-89.020083,18.727639,31,9.7,7.8,0.00739,"sakchechen","Apocynaceae","Cameraria","latifolia","Camlat","Cameraria latifolia"
61720,-89.020083,18.727639,39,8.7,7.1,0.005945,"boom","Polygonaceae","Coccoloba","cozumelensis","Coccoz","Coccoloba cozumelensis"
61720,-89.020083,18.727639,41,9.3,7.6,0.006793,"jabin","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
61720,-89.020083,18.727639,43,8,7.3,0.005027,"yaxnik","Lamiaceae","Vitex","gaumeri","Vitgau","Vitex gaumeri"
61720,-89.020083,18.727639,46,14.2,8.1,0.015837,"takinche","Primulaceae","Ardisia","escallonioides","Ardesc","Ardisia escallonioides"
61720,-89.020083,18.727639,57,22.1,7.9,0.03836,"sakchechen","Apocynaceae","Cameraria","latifolia","Camlat","Cameraria latifolia"
60214,-87.857222,18.894722,39,13.3,8.7,0.013893,"Chechen negro","Anacardiaceae","Metopium","brownei","Metbro","Metopium brownei"
60214,-87.857222,18.894722,9,9,7.4,0.006362,"Chechen negro","Anacardiaceae","Metopium","brownei","Metbro","Metopium brownei"
62234,-88.792333,18.616861,12,9.3,10.2,0.006793,"Xuul","Fabaceae","Lonchocarpus","guatemalensis","Longua","Lonchocarpus guatemalensis"
62234,-88.792333,18.616861,14,9.1,6.9,0.006504,"Chaca","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
62234,-88.792333,18.616861,2,19.4,10.7,0.029559,"Xuul","Fabaceae","Lonchocarpus","guatemalensis","Longua","Lonchocarpus guatemalensis"
62234,-88.792333,18.616861,25,21.2,9.5,0.035299,"Ubero","Polygonaceae","Coccoloba","cozumelensis","Coccoz","Coccoloba cozumelensis"
62234,-88.792333,18.616861,17,7.8,6.3,0.004778,"Boob","Polygonaceae","Coccoloba","cozumelensis","Coccoz","Coccoloba cozumelensis"
62234,-88.792333,18.616861,45,29.5,10.2,0.068349,"Xuul","Fabaceae","Lonchocarpus","guatemalensis","Longua","Lonchocarpus guatemalensis"
62234,-88.792333,18.616861,8,13.3,8.4,0.013893,"Boob","Polygonaceae","Coccoloba","cozumelensis","Coccoz","Coccoloba cozumelensis"
62234,-88.792333,18.616861,15,7.8,8.3,0.004778,"Boob","Polygonaceae","Coccoloba","cozumelensis","Coccoz","Coccoloba cozumelensis"
65995,-88.947028,17.994583,27,7.6,8.7,0.004536,"zapote","Sapotaceae","Manilkara","zapota","Manzap","Manilkara zapota"
62234,-88.792333,18.616861,49,10.6,7.3,0.008825,"Dzizilche","Polygonaceae","Gymnopodium","floribundum","Gymflo","Gymnopodium floribundum"
62234,-88.792333,18.616861,57,9.9,8.9,0.007698,"Boob","Polygonaceae","Coccoloba","cozumelensis","Coccoz","Coccoloba cozumelensis"
62234,-88.792333,18.616861,6,25.4,10.3,0.050671,"Xuul","Fabaceae","Lonchocarpus","guatemalensis","Longua","Lonchocarpus guatemalensis"
62234,-88.792333,18.616861,14,12.3,11.4,0.011882,"Chechen","Anacardiaceae","Metopium","brownei","Metbro","Metopium brownei"
62234,-88.792333,18.616861,26,11.4,9.7,0.010207,"Xuuk","Fabaceae","Lonchocarpus","guatemalensis","Longua","Lonchocarpus guatemalensis"
62234,-88.792333,18.616861,29,12.4,10.9,0.012076,"Chaka","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
62234,-88.792333,18.616861,35,10.4,8.7,0.008495,"Boob","Polygonaceae","Coccoloba","cozumelensis","Coccoz","Coccoloba cozumelensis"
62234,-88.792333,18.616861,39,9.6,7.9,0.007238,"Yanix","Lamiaceae","Vitex","gaumeri","Vitgau","Vitex gaumeri"
62234,-88.792333,18.616861,5,12.4,11.4,0.012076,"Chechen","Anacardiaceae","Metopium","brownei","Metbro","Metopium brownei"
65991,-89.182306,18.014889,25,8.2,3.8,0.005281,"Mora","Moraceae","Maclura","tinctoria","Mactin","Maclura tinctoria"
65994,-88.99425,17.9985,5,9.5,4.9,0.007088,"KATZIN","Fabaceae","Acacia","gaumeri","Acagau","Acacia gaumeri"
65994,-88.99425,17.9985,10,25,4.4,0.049088,"KATSIN","Fabaceae","Acacia","gaumeri","Acagau","Acacia gaumeri"
65994,-88.99425,17.9985,3,9.5,4.5,0.007088,"PUCTE","Combretaceae","Bucida","buceras","Bucbuc","Bucida buceras"
65995,-88.947028,17.994583,11,7.8,9.1,0.004778,"tabaquillo","Rubiaceae","Alseis","yucatanensis","Alsyuc","Alseis yucatanensis"
65995,-88.947028,17.994583,23,9.7,8.2,0.00739,"tepetomate","Moraceae","Pseudolmedia","glabrata","Psegla","Pseudolmedia glabrata"
65995,-88.947028,17.994583,3,18.9,13.5,0.028055,"pimiento","Myrtaceae","Pimenta","dioica","Pimdio","Pimenta dioica"
65995,-88.947028,17.994583,10,14.3,13.6,0.016061,"chechén","Anacardiaceae","Metopium","brownei","Metbro","Metopium brownei"
65995,-88.947028,17.994583,29,23.8,15.8,0.044488,"zapote","Sapotaceae","Manilkara","zapota","Manzap","Manilkara zapota"
65995,-88.947028,17.994583,6,8.3,11.3,0.005411,"chacablanca","Araliaceae","Dendropanax","arboreus","Denarb","Dendropanax arboreus"
59938,-88.895083,19.035139,14,18.8,10.5,0.027759,"Yaiti","Euphorbiaceae","Gymnanthes","lucida","Gymluc","Gymnanthes lucida"
59938,-88.895083,19.035139,145,23.8,12.5,0.044488,"Canchunup","Sapindaceae","Thouinia","paucidentata","Thopau","Thouinia paucidentata"
59938,-88.895083,19.035139,27,17,16.2,0.022698,"Xuul","Fabaceae","Lonchocarpus","yucatanensis","Lonyuc","Lonchocarpus yucatanensis"
59938,-88.895083,19.035139,44,10.3,3.2,0.008332,"Guaxancox","Sapindaceae","Exothea","diphylla","Exodip","Exothea diphylla"
59938,-88.895083,19.035139,45,18.7,16.7,0.027465,"Kanazin","Fabaceae","Lonchocarpus","rugosus","Lonrug","Lonchocarpus rugosus"
59938,-88.895083,19.035139,10,15.9,12.8,0.019856,"Subintel","Rubiaceae","Guettarda","gaumeri","Guegau","Guettarda gaumeri"
59938,-88.895083,19.035139,29,11.9,5.2,0.011122,"Yaiti","Euphorbiaceae","Gymnanthes","lucida","Gymluc","Gymnanthes lucida"
59938,-88.895083,19.035139,11,10.6,6.2,0.008825,"Yaiti","Euphorbiaceae","Gymnanthes","lucida","Gymluc","Gymnanthes lucida"
59938,-88.895083,19.035139,32,13,11.4,0.013273,"Yaiti","Euphorbiaceae","Gymnanthes","lucida","Gymluc","Gymnanthes lucida"
59938,-88.895083,19.035139,65,9.7,6.1,0.00739,"Yaiti","Euphorbiaceae","Gymnanthes","lucida","Gymluc","Gymnanthes lucida"
59938,-88.895083,19.035139,14,12.1,7.9,0.011499,"Yaiti","Euphorbiaceae","Gymnanthes","lucida","Gymluc","Gymnanthes lucida"
